Company_Brand,Founded,HeadQuarter,Sector,Amount,Stage,Funding Year
Oga Fit,2017.0,Bangalore,Fitness startup,0.0,Early Stage,2020
ShipsKart,2018.0,New Delhi,E-commerce,200000.0,Early Stage,2020
SquadStack,2014.0,San Francisco,Tech company,5000000.0,Series A to Series H,2020
Financepeer,2017.0,Mumbai,EdTech,3000000.0,Early Stage,2020
Cashify,2009.0,Gurugram,E-commerce,10000000.0,Later Stage,2020
Etrio,2017.0,Hyderabad,EV startup,3000000.0,Series A to Series H,2020
Codeyoung,2019.0,Bangalore,EdTech,0.0,Early Stage,2020
StayQrious,2020.0,Bangalore,EdTech,2000000.0,Early Stage,2020
Sunstone Eduversity,2014.0,Gurugram,EdTech,3000000.0,Series A to Series H,2020
Infilect,2015.0,Bangalore,SaaS startup,1500000.0,Early Stage,2020
MobiGarage,2017.0,New Delhi,E-commerce,0.0,Early Stage,2020
Samunnati,2014.0,Chennai,Agriculture,20000000.0,Later Stage,2020
WeInnovate Biosolutions,2016.0,Pune,Startup laboratory,0.0,Early Stage,2020
Yummy Corp,2017.0,Tangerang,Food Industry,12000000.0,Series A to Series H,2020
Smallcase,2015.0,Bangalore,FinTech,13400000.0,Series A to Series H,2020
Clairvolex,2006.0,California,Tech Startup,2000000.0,Later Stage,2020
Assiduus,,Bangalore,E-commerce,1000000.0,Series A to Series H,2020
Brinton,2014.0,California,HealthTech,1300000.0,Later Stage,2020
AFK Gaming,2012.0,Mumbai,Entertainment,200000.0,Early Stage,2020
Infarm,2013.0,Berlin,AgriTech,170000000.0,Series A to Series H,2020
Zuper,2016.0,Seattle,SaaS startup,1100000.0,Early Stage,2020
mCaffeine,2015.0,Mumbai,Personal care startup,2900000.0,Series A to Series H,2020
Origa,2013.0,Andheri,FinTech,2000000.0,Later Stage,2020
GullyBuy Software,2019.0,Pune,Tech Startup,543000.0,Early Stage,2020
Recordent,2019.0,Hyderabad,FinTech,0.0,Early Stage,2020
MPL,2018.0,Bangalore,Entertainment,90000000.0,Series A to Series H,2020
Penny,2020.0,Riyadh,SaaS startup,1300000.0,Early Stage,2020
Onsitego,2010.0,Mumbai,Customer service company,30000000.0,Series A to Series H,2020
Precily,2017.0,California,SaaS  startup,0.0,Early Stage,2020
SmartClean,2017.0,Singapore,Tech Startup,3400000.0,Early Stage,2020
ClanConnect,,Delhi,Marketing startup,600000.0,Early Stage,2020
Servify,2015.0,Mumbai,Service industry,23000000.0,Series A to Series H,2020
ShareChat,2015.0,Bangalore,Social media,40000000.0,Early Stage,2020
Rephrase.ai,2018.0,Bangalore,AI,1500000.0,Early Stage,2020
Melorra,2015.0,Bangalore,Jewellery,8090000.0,Later Stage,2020
FabHotels,2014.0,Gurugram,Hospitality,1030000.0,Series A to Series H,2020
EkAnek,2018.0,New Delhi,Tech Startup,5040000.0,Later Stage,2020
Cub McPaws,2018.0,Mumbai,AR startup,800000.0,Early Stage,2020
Zimyo,2018.0,Gurgaon,HR Tech startup,1500000.0,Early Stage,2020
PumPumPum,2018.0,Gurgaon,Automotive Startup,360000.0,Later Stage,2020
Burgerama,2018.0,Gurgaon,Food Startup,0.0,Early Stage,2020
Moms Co,2016.0,Gurgaon,HealthCare,8000000.0,Series A to Series H,2020
DillyHub,2018.0,Seoul,Publication,1400000.0,Early Stage,2020
FPL Technologies,2019.0,Pune,FinTech,10000000.0,Series A to Series H,2020
FITTR,2016.0,Pune,Fitness startup,2000000.0,Early Stage,2020
Illumnus,2018.0,Pune,EdTech Startup,100000.0,Early Stage,2020
CashKaro,2012.0,Gurgaon,E-commerce,10000000.0,Series A to Series H,2020
Newton School,2019.0,Bangalore,EdTech Startup,650000.0,Early Stage,2020
Airmeet,2019.0,Bangalore,Tech Startup,12000000.0,Series A to Series H,2020
Observe ai,2017.0,San Francisco,Tech,54000000.0,Series A to Series H,2020
InCred,2016.0,Mumbai,Finance,5000000.0,Later Stage,2020
Toppr,2013.0,Mumbai,EdTech,35000000.0,Series A to Series H,2020
CarTrade,2009.0,Mumbai,Car Trade,42500000.0,Series A to Series H,2020
LEAD School,2012.0,Mumbai,EdtTech,28000000.0,Series A to Series H,2020
Servify,2015.0,Mumbai,Manufacturing,11370000.0,Series A to Series H,2020
Lido Learning,2019.0,Mumbai,EdTech,7500000.0,Series A to Series H,2020
Apna.co,2019.0,Bangalore,Job portal,8000000.0,Series A to Series H,2020
Quintype Technologies,2014.0,Bangalore,Tech,325000.0,Series A to Series H,2020
Dunzo,2014.0,Bangalore,Tech,28000000.0,Series A to Series H,2020
Entropik,2016.0,Bangalore,AI Platform,8000000.0,Series A to Series H,2020
Livspace,2014.0,Bangalore,Home Design,9000000.0,Series A to Series H,2020
Ultraviolette Automotive,2015.0,Bangalore,Automation,410000.0,Series A to Series H,2020
WinZO,2016.0,New Delhi,Gaming,18000000.0,Series A to Series H,2020
SenseHawk,2016.0,Bangalore,Solar SaaS,5000000.0,Series A to Series H,2020
Railofy,2019.0,Mumbai,WL & RAC protection,900000.0,Early Stage,2020
Eloelo,2020.0,Bangalore,Social commerce,450000.0,Early Stage,2020
Aibono,2014.0,Bangalore,AgriTech,2000000.0,Early Stage,2020
BuildPan,2019.0,Indore,SaaS startup,500000.0,Early Stage,2020
Homelane,2014.0,Bangalore,Home interior services,8000000.0,Later Stage,2020
MyGlamm,2015.0,Mumbai,Fashion,1000000.0,Series A to Series H,2020
Aviom,2016.0,New Delhi,Finance,682000.0,Later Stage,2020
Flinto,2013.0,Chennai,EdTech Startup,7000000.0,Early Stage,2020
WayCool,2015.0,Chennai,Agritech startup,5060000.0,Series A to Series H,2020
YAP,2014.0,Chennai,API platform,4050000.0,Series A to Series H,2020
Big Bang Boom Solutions,2018.0,Chennai,Deep Tech,1050000.0,Series A to Series H,2020
GUVI,2014.0,Chennai,EdTech Startup,800000.0,Series A to Series H,2020
BluSmart,2019.0,Gurugram,Electricity,7000000.0,Early Stage,2020
Cell Propulsion,2017.0,Bangalore,Automotive company,0.0,Early Stage,2020
MPL,2018.0,Bangalore,Entertainment,50000000.0,Series A to Series H,2020
Spoonshot,2015.0,Bangalore,FMCG,1000000.0,Early Stage,2020
Pulse,2015.0,Mumbai,FinTech,750000.0,Early Stage,2020
Groww,2016.0,Bangalore,FinTech,30000000.0,Series A to Series H,2020
i3 Systems,2016.0,Mumbai,Insurance Tech,1050000.0,Early Stage,2020
SOAL,2017.0,Mumbai,EdTech,1000000.0,Series A to Series H,2020
OckyPocky,2015.0,Gurugram,EdTech,400000.0,Early Stage,2020
Hippo Video,2016.0,New York,Video personalization,4000000.0,Series A to Series H,2020
Hasura,2017.0,San Francisco,Software Company,25000000.0,Series A to Series H,2020
Qapita,2019.0,Singapore,FinTech,1080000.0,Early Stage,2020
Sunday,2017.0,Bangkok,FinTech,9000000.0,Early Stage,2020
Gamezop,2015.0,Gurugram,Gaming,4300000.0,Series A to Series H,2020
Phool.co,2017.0,Kanpur,Biomaterial startup,1400000.0,Early Stage,2020
Chiratae Ventures,2018.0,Bangalore,Venture capital,0.0,Early Stage,2020
MedLife,2014.0,Bangalore,Health,6800000.0,Unknown,2020
IDfy,2011.0,Mumbai,IT,2110000.0,Series A to Series H,2020
True Balance,2014.0,Gurugram,Finance,0.0,Series A to Series H,2020
Bira91,2015.0,New Delhi,Craft Beer,764000.0,Unknown,2020
Max wholesale,2016.0,New Delhi,E-commerce,603000.0,Unknown,2020
Craftsvilla,2011.0,Mumbai,E-commerce,409000.0,Unknown,2020
MechMocha,2011.0,Bangalore,Entertainment,292000.0,Series A to Series H,2020
Mindhouse,2019.0,Gurugram,Healthtech,286000.0,Unknown,2020
DeepSync,2018.0,Chandigarh,AI startup,136000.0,Unknown,2020
Eruditus,2010.0,Mumbai,Education,0.0,Unknown,2020
Gradeup,2015.0,Noida,Education,546000.0,Unknown,2020
Tracxn,2013.0,Bangalore,Investment,887000.0,Series A to Series H,2020
Purple Style Labs,2015.0,Mumbai,Fashion,43000.0,Unknown,2020
ProPhysio,2016.0,Bangalore,Health,40900.0,Unknown,2020
Flickstree,2014.0,Mumbai,Tech,40900.0,Unknown,2020
Settl,2015.0,Gurugram,TravelTech,0.0,Unknown,2020
Fanspole,2015.0,Thane,Entertainment,0.0,Early Stage,2020
Sarva,2016.0,Mumbai,Healthcare,0.0,Unknown,2020
Univ.ai,2019.0,Bangalore,EdTech,0.0,Unknown,2020
PurohitJi,,Bangalore,Linguistic Spiritual,0.0,Unknown,2020
CredoLab,2015.0,Singapore,Tech,7000000.0,Series A to Series H,2020
Brick&Bolt,2018.0,Bangalore,Construction,2200000.0,Series A to Series H,2020
Grinntech,2013.0,Chennai,Battery manufacturer,2000000.0,Unknown,2020
6Degree,2014.0,Mumbai,Fashion,340000.0,Unknown,2020
Exprs,2018.0,None,Nano Distribution Network,5660000.0,Unknown,2020
Bikayi,2019.0,Hyderabad,E-commerce,2000000.0,Early Stage,2020
Virtual Forest,2019.0,Bangalore,Tech,0.0,Unknown,2020
The Health company,2018.0,Gurugram,AI health,350000.0,Unknown,2020
TrulyMadly Matchmakers,2014.0,Gurugram,Dating app,110000.0,Early Stage,2020
TrueFan,2020.0,Mumbai,Media,4300000.0,Early Stage,2020
Fanspole,2015.0,Mumbai,Gaming,0.0,Early Stage,2020
Byju's,2011.0,Bangalore,EdTech,122000000.0,Unknown,2020
Avail Finance,2017.0,Bangalore,Fintech,11635000.0,Series A to Series H,2020
The Money Club,,Delhi,AI,0.0,Unknown,2020
Virohan,2018.0,Gurgaon,Healthcare/Edtech,2800000.0,Early Stage,2020
OneCode,,Gurugram,Social Commerce,0.0,Early Stage,2020
Verloop.io,2015.0,None,AI,5000000.0,Unknown,2020
Otipy,2020.0,None,Agritech/Commerce,1000000.0,Early Stage,2020
Evage,2014.0,Chandigarh,Mobility tech,0.0,Unknown,2020
LEAD School,2012.0,Mumbai,EdTech,28000000.0,Series A to Series H,2020
Trell,2016.0,Bangalore,Social e-commerce,11000000.0,Series A to Series H,2020
Captain Fresh,2019.0,Bangalore,Food & Logistics,2300000.0,Early Stage,2020
Teachmint,,Bangalore,EdTech,0.0,Unknown,2020
Pixxel,2019.0,Bangalore,SpaceTech,5000000.0,Early Stage,2020
Habbit Health,2019.0,Delhi,Nutrition Tech,0.0,Early Stage,2020
SmarterBiz,2014.0,Bangalore,Tech,1065000.0,Early Stage,2020
Able Jobs,2019.0,Bangalore,HR,2000000.0,Unknown,2020
Vieroots,2018.0,Kochi,Healthtech,0.0,Unknown,2020
Stack Finance,2019.0,Bangalore,Fintech,0.0,Early Stage,2020
FPL Technologies,,Pune,Fintech,10000000.0,Series A to Series H,2020
Masai School,2019.0,Bangalore,EdTech,2500000.0,Series A to Series H,2020
Mitron,,Bangalore,Media,5000000.0,Series A to Series H,2020
Daalchini,2017.0,None,IoT,669000.0,Early Stage,2020
Suno India,2018.0,None,Media,0.0,Early Stage,2020
LendingKart,2014.0,Ahmedabad,Fintech,16076000.0,Series A to Series H,2020
Text Mercato,2015.0,Bangalore,,649600.0,Series A to Series H,2020
Eden Smart Homes,2018.0,None,IoT,0.0,Unknown,2020
GrayQuest,2017.0,Mumbai,EdTech,1000000.0,Early Stage,2020
BigHaat,2015.0,Bangalore,Agritech,2000000.0,Early Stage,2020
CityCash,2017.0,Mumbai,Fintech,1000000.0,Early Stage,2020
HomeLane,2014.0,Chennai,Interior design,1000000.0,Series A to Series H,2020
HungerBox,2015.0,Bangalore,Foodtech,6700000.0,Series A to Series H,2020
DaveAI,,Bangalore,AI,0.0,Unknown,2020
Eduvanz,2016.0,Mumbai,Fintech,5000000.0,Series A to Series H,2020
ZipLoan,2015.0,Delhi,Fintech,2000000.0,Unknown,2020
DocSumo,2019.0,Mumbai,AI,220000.0,Early Stage,2020
CUSMAT,2016.0,Warangal,AR/VR,0.0,Unknown,2020
Chingari,2018.0,Bangalore,Media,1300000.0,Early Stage,2020
Bolo Indya,,Gurugram,Media,300000.0,Early Stage,2020
Data Sutram,2018.0,Kolkata,AI,266500.0,Unknown,2020
Wobot Intelligence,,Delhi,AI,2500000.0,Early Stage,2020
DrinkPrime,,Bangalore,Appliance,2879000.0,Early Stage,2020
Infeedo,2013.0,Gurugram,HR tech,700000.0,Unknown,2020
Probus Smart Things,,Delhi,IoT,0.0,Early Stage,2020
CrowdPouch,,Bangalore,Tech,0.0,Early Stage,2020
Rebel Foods,2011.0,Mumbai,Food tech,26500000.0,Series A to Series H,2020
Hevo,2017.0,Bangalore,Tech,8000000.0,Series A to Series H,2020
BigSpoon Foods,2019.0,Ahmedabad,Foodtech,2000000.0,Early Stage,2020
Chingari,,Bangalore,Media,1000000.0,Early Stage,2020
ShareChat,2015.0,Bangalore,Media,351000.0,Unknown,2020
DatStop,,Delhi,Hospitality,0.0,Unknown,2020
IPHM Services,,Mumbai,Mental Health,0.0,Early Stage,2020
Wellcure,,Gurugram,Healthtech,200000.0,Unknown,2020
VilCart,2018.0,Bangalore,Ecommerce,0.0,Early Stage,2020
Firescore,,Mumbai,Gaming,500000.0,Unknown,2020
BulBul,2018.0,Gurgaon,Social commerce,0.0,Unknown,2020
Toppr,2013.0,Mumbai,Edtech,46761000.0,Series A to Series H,2020
Pickright Technologies,2019.0,Bangalore,Fintech,175000.0,Early Stage,2020
Muse Wearables,2018.0,Chennai,Tech,3000000.0,Unknown,2020
SATYA Microcapital,1995.0,Delhi,Fintech,0.0,Unknown,2020
WYN Studio,,Gurugram,Media,0.0,Early Stage,2020
Fourth Partner Energy,2010.0,Bangalore,Solar Solution,15000000.0,Unknown,2020
Entri,2017.0,Kochi,Edtech,1700000.0,Early Stage,2020
Snack Amor,2017.0,Mumbai,Foodtech,0.0,Unknown,2020
MPowered,,Gurugram,SaaS,21000000.0,Early Stage,2020
Leap Club,2020.0,Gurugram,Social e-commerce,0.0,Unknown,2020
Ather Energy,2013.0,Bangalore,Automobile,11241000.0,Series A to Series H,2020
Gigforce,,Bangalore,HR tech,804000.0,Unknown,2020
Vegrow,2020.0,Bangalore,Agritech,2500000.0,Early Stage,2020
Finn,2019.0,Bangalore,Fintech,0.0,Early Stage,2020
Bijnis,2015.0,None,B2B marketplace,10000000.0,Series A to Series H,2020
iNurture,2009.0,Bangalore,Edtech,1340000.0,Unknown,2020
StyleDotMe,2014.0,Gurugram,Fashion Tech,467000.0,Early Stage,2020
Ripsey,2018.0,Mumbai,Nutrition tech,133000.0,Unknown,2020
ThriveFNC,2017.0,Pune,Health & Wellness,0.0,Early Stage,2020
Vedantu,2011.0,Bangalore,Edtech,100000000.0,Series A to Series H,2020
Magicpin,2015.0,Gurugram,,7000000.0,Series A to Series H,2020
Procol,2018.0,Delhi,Agritech,3823000.0,Unknown,2020
Yumlane,2016.0,Mumbai,Cloud Kitchen,1000000.0,Early Stage,2020
Crio,2018.0,Bangalore,Edtech,934000.0,Unknown,2020
Openapp,,Bangalore,IoT,500000.0,Unknown,2020
PumPumPum,,Gurugram,IoT/Automobile,293000.0,Unknown,2020
uFony Services Pvt ltd,,Pune,Edtech,0.0,Unknown,2020
Protinus Fashion Networking Pvt Ltd,2015.0,Mumbai,Fashion,0.0,Early Stage,2020
Uable,,Bangalore,Edtech,0.0,Early Stage,2020
ParkSmart,2019.0,Delhi,IoT,198000.0,Unknown,2020
Plum,2019.0,Bangalore,Healthtech,927000.0,Early Stage,2020
IncNut Digital,2011.0,Hyderabad,Ecommerce,4000000.0,Series A to Series H,2020
GigIndia,2017.0,Pune,Tech,971000.0,Early Stage,2020
Specsmaker,2007.0,Chennai,Eye Wear,3060000.0,Unknown,2020
Piggy Ride,,Bangalore,SaaS,1862000.0,Early Stage,2020
Chai Waale,2018.0,Chennai,Beverage,232000.0,Unknown,2020
NOTO,,Mumbai,Food,0.0,Early Stage,2020
Cuemath,2013.0,Bangalore,Edtech,2888000.0,Series A to Series H,2020
Cars24,2015.0,Gurgaon,Automobile,1328000.0,Unknown,2020
JetSynthesys,2012.0,Pune,Digital tech,40000000.0,Unknown,2020
Earth Energy EV,2017.0,Mumbai,Automobile,0.0,Early Stage,2020
Green Cure,2015.0,Delhi,Health & Wellness,0.0,Unknown,2020
Blue Sky Analytics,2018.0,Gurugram,Data Intelligence,1200000.0,Early Stage,2020
Edhusk,2017.0,Jaipur,Edtech,0.0,Unknown,2020
Decentro,2020.0,Bangalore,Fintech,15500000.0,Series A to Series H,2020
Zolostays,2015.0,Bangalore,Co-living,56000000.0,Series A to Series H,2020
Frontier Markets,2011.0,Jaipur,Ecommerce,2250000.0,Early Stage,2020
Brainwired,2018.0,Kerala,Agritech,0.0,Unknown,2020
Aye Finance,2014.0,Gurugram,Fintech,16753000.0,Series A to Series H,2020
Paper Boat,2013.0,Gurugram,Food & Beverages,3700000.0,Unknown,2020
Ken42,2019.0,Bangalore,Edtech,1470000.0,Unknown,2020
Forbidden Foods,,Delhi,Food,1000000.0,Early Stage,2020
Universal Sportsbiz,2012.0,Bangalore,Fashion,530000.0,Unknown,2020
Gobbly,,Gurugram,Retail Tech,500000.0,Early Stage,2020
Aerostrovilos,,Chennai,Automotive,0.0,Unknown,2020
Mitron,,Bangalore,Media,267000.0,Early Stage,2020
Bulk MRO,2015.0,Mumbai,B2B,3344000.0,Unknown,2020
Inspektlabs,2019.0,Delhi,AI,600000.0,Early Stage,2020
Big Bang Boom Solutions,2018.0,Chennai,Defense tech,1000000.0,Series A to Series H,2020
Flinto,2013.0,Chennai,Edtech,7200000.0,Early Stage,2020
Zetwerk,2018.0,Bangalore,Marketplace,21000000.0,Series A to Series H,2020
ChitMonks,2016.0,Hyderabad,Fintech,650000.0,Early Stage,2020
Walrus,2019.0,Bangalore,Fintech,0.0,Early Stage,2020
Arth Designbuild,,Hyderebad,Construction tech,1100000.0,Unknown,2020
goDutch,,Mumbai,Fintech,1700000.0,Early Stage,2020
Rusk Media,2019.0,Delhi,Digital Media,0.0,Early Stage,2020
Bold Care,2019.0,Mumbai,Health & Wellness,0.0,Early Stage,2020
Samosa Party,2017.0,Bangalore,Food,0.0,Unknown,2020
High Street Essentials,2012.0,New Delhi,Ecommerce,2743000.0,Early Stage,2020
Byju's,2011.0,Bangalore,Edtech,0.0,Unknown,2020
Slice,2016.0,Bangalore,Fintech,6082000.0,Early Stage,2020
Bombay Play,,Bangalore,Gaming,1500000.0,Early Stage,2020
Fullife,2011.0,Mumbai,Healthtech,6609000.0,Unknown,2020
Oziva,2016.0,None,Nutrition,5000000.0,Series A to Series H,2020
Aye Finance,2014.0,Gurugram,Fintech,27700000.0,Series A to Series H,2020
Aether Biomedical,2016.0,Delhi,Medtech,0.0,Early Stage,2020
91springboard,2012.0,Delhi,Coworking,5940000.0,Unknown,2020
Yulu,,None,Micro-mobiity,3964000.0,Unknown,2020
Milkbasket,2015.0,Gurugram,Logistics,5500000.0,Unknown,2020
MergerDomo,2018.0,Noida,Marketplace,197000.0,Unknown,2020
GoMechanic,2016.0,Delhi,Auto-tech,0.0,Series A to Series H,2020
Milk Mantra,2009.0,Odisha,Food,10000000.0,Unknown,2020
Myglamm,2015.0,Mumbai,Beauty,4327000.0,Unknown,2020
Drishti Technologies,,Bangalore,AI,25000000.0,Series A to Series H,2020
Instasolv,2019.0,Noida,Edtech,2000000.0,Early Stage,2020
GoldenPi,2017.0,Bangalore,Fintech,459000.0,Unknown,2020
Peppermint,2020.0,None,Robotics,0.0,Early Stage,2020
Sarva,,Mumbai,Yoga & wellness,0.0,Unknown,2020
Jai Kisan,2017.0,Mumbai,Fintech,3937000.0,Early Stage,2020
Agro2o,,New Delhi,Agritech,0.0,Unknown,2020
LetsTransport,2015.0,Bangalore,Logitech,1313500.0,Unknown,2020
GabbarDeals,,Pune,Ecommerce,0.0,Unknown,2020
Crimson Healthcare,2015.0,Delhi,Med Tech,229800.0,Unknown,2020
Biomoneta,,Bangalore,Life sciences,0.0,Early Stage,2020
Edvizo,,Bangalore,Edtech,150000.0,Early Stage,2020
Servify,,Mumbai,SaaS,11370000.0,Series A to Series H,2020
Drum Food,,Mumbai,Food,5305000.0,Unknown,2020
Innoviti,2002.0,Bangalore,SaaS,0.0,Series A to Series H,2020
Jiffy ai,2018.0,None,AI,18000000.0,Series A to Series H,2020
Postman,2014.0,None,Tech,150000000.0,Series A to Series H,2020
F5,2018.0,None,Retail Aggregator,0.0,Unknown,2020
Waycool,2015.0,Chennai,Agritech,5500000.0,Series A to Series H,2020
Myelin Foundry,2019.0,None,Deep Tech AI,0.0,Unknown,2020
Ameliorate Biotech,,Bangalore,Biotech,264000.0,Early Stage,2020
Hapramp,2018.0,Gurugram,Blockchain,1000000.0,Unknown,2020
MyKaam,2016.0,Bangalore,HrTech,0.0,Unknown,2020
HealthPlix,2016.0,Bangalore,Healthtech,6000000.0,Series A to Series H,2020
YoloBus,2019.0,Gurugram,Mobility/Transport,3300000.0,Series A to Series H,2020
iNurture Education,,None,Edtech,4000000.0,Unknown,2020
Pocket52,2017.0,Bangalore,Gaming,1750000.0,Series A to Series H,2020
QuaQua,2016.0,Hyderabad,Travel,1000000.0,Unknown,2020
Crofarm,2016.0,Delhi,Agritech,1000000.0,Unknown,2020
Timios,,Bangalore,Foodtech,0.0,Early Stage,2020
Wooden Street,2015.0,Jaipur,Ecommerce,3000000.0,Series A to Series H,2020
BankBazaar,2008.0,Chennai,Fintech,5967000.0,Series A to Series H,2020
Rentmojo,2012.0,Bangalore,Rental,2980000.0,Unknown,2020
Credgencies,2018.0,None,AI & Debt,0.0,Early Stage,2020
Knorish,,Delhi,SaaS/Edtech,323000.0,Early Stage,2020
LetsTransport,2015.0,Bangalore,Logitech,1326000.0,Unknown,2020
Vahak,2017.0,None,Transport,0.0,Early Stage,2020
Nutrova,2013.0,Mumbai,Nutrition,0.0,Early Stage,2020
Cube Wealth,2018.0,Mumbai,SaaS,500000.0,Early Stage,2020
IVF Access,2019.0,Bangalore,Healthtech,5000000.0,Series A to Series H,2020
Hoi Foods,2017.0,Delhi,Foodtech,2000000.0,Early Stage,2020
Ola Financial Services,,Bangalore,Fintech,27000000.0,Series A to Series H,2020
Awifs,2015.0,Delhi,Co-working,5200000.0,Unknown,2020
Dunzo,2014.0,Bangalore,Logistics,55000000.0,Unknown,2020
Swiflearn,2019.0,Gurugram,Edtech,0.0,Early Stage,2020
Remedo,2017.0,Delhi,Healthtech,0.0,Early Stage,2020
Blowhorn,2014.0,Bangalore,Logistics,0.0,Unknown,2020
Toch,,Mumbai,AI,1000000.0,Early Stage,2020
Gram Cover,,Noida,Insurtech,0.0,Early Stage,2020
Coin DCX,2018.0,Mumbai,Cryptocurrency,2500000.0,Unknown,2020
HomeCapital,,Mumbai,Fintech,0.0,Unknown,2020
Euler Motors,,Delhi,Automotive tech,2530000.0,Series A to Series H,2020
Riskcovry,2018.0,Mumbai,Insurtech,0.0,Early Stage,2020
NWNT (No Worry No Tension Healthcare),,Delhi,Healthtech,0.0,Early Stage,2020
Voicezen,,Gurugram,AI,0.0,Unknown,2020
Leap Club,,Gurugram,,340000.0,Early Stage,2020
Credit Mantri,2012.0,Chennai,Fintech,792000.0,Unknown,2020
Xtracap,,Gurugram,Fintech,1000000.0,Unknown,2020
Tring,2019.0,Mumbai,Media,0.0,Unknown,2020
Vakilsearch,2010.0,Chennai,Legal,0.0,Unknown,2020
Khatabook,,Bangalore,Fintech,60000000.0,Series A to Series H,2020
LendingKart,2014.0,Ahmedabad,Fintech,11363000.0,Series A to Series H,2020
Illumnus,,None,Edtech,100000.0,Early Stage,2020
LetsTransport,2015.0,Bangalore,Logitech,1715000.0,Unknown,2020
Eggoz,2017.0,Bihar,Agritech,329000.0,Early Stage,2020
Winuall,2018.0,Bangalore,Edtech,0.0,Unknown,2020
Indian School Finance Company,,Hyderabad,Fintech,5271000.0,Early Stage,2020
Juicy Chemistry,2014.0,None,,650000.0,Series A to Series H,2020
DeepTek,2018.0,Pune,Healthtech,0.0,Unknown,2020
Stepathlon Lifestyle,2012.0,Mumbai,Fitness,0.0,Unknown,2020
Sindhuja Microcredit,2018.0,Noida,Fintech,8700000.0,Unknown,2020
Rentmojo,2012.0,Bangalore,Rental,3226000.0,Unknown,2020
Tesco Charge Zone,,Gujarat,EV,0.0,Unknown,2020
Intello Labs,2016.0,Gurugram,"Supply chain, Agritech",5900000.0,Series A to Series H,2020
SirionLabs,2012.0,Gurugram,SaaS,44000000.0,Series A to Series H,2020
Magicpin,2015.0,Gurugram,,3879000.0,Unknown,2020
GroCurv,2019.0,Gurugram,B2B,0.0,Early Stage,2020
Refrens,2019.0,Bangalore,SaaS,1000000.0,Early Stage,2020
Shiprocket,2017.0,None,Logitech,13000000.0,Series A to Series H,2020
Spyne,,Gurugram,AI,0.0,Early Stage,2020
Nykaa,2012.0,Mumbai,Ecommerce,8800000.0,Unknown,2020
Docsapp,2015.0,Bangalore,Healthtech,9500000.0,Unknown,2020
Phable,2018.0,None,Healthtech,1000000.0,Early Stage,2020
Generic Aadhaar,,None,Pharma,0.0,Unknown,2020
Nium,,None,Fintech,0.0,Unknown,2020
Mintoak,,Mumbai,Fintech,2000000.0,Early Stage,2020
VestSpace,2018.0,Pune,Spacetech,10000000.0,Unknown,2020
Blackbuck,2015.0,Bangalore,Logistics,0.0,Unknown,2020
Vernacular ai,2016.0,Bangalore,AI,5100000.0,Series A to Series H,2020
Clover,,Bangalore,Agritech,920000.0,Unknown,2020
Varthana,,Bangalore,Fintech,15000000.0,Series A to Series H,2020
Codeninja,2016.0,Bangalore,SaaS,0.0,Early Stage,2020
MetaMerphoSys,2016.0,Pune,Insurance technology,0.0,Early Stage,2020
Rooter,2016.0,Delhi,Gaming,1700000.0,Early Stage,2020
Aker Foods,2019.0,Pune,Foodtech & Logistics,0.0,Unknown,2020
Sascan Meditech pvt ltd,2015.0,Kerala,Healthtech,0.0,Unknown,2020
